DateTime,Open,High,Low,Close,Ticks(from bar),Volume(from bar),Delta_Close,Delta_Close,"Delta, %"
2025-10-07 19:00,6769.5,6769.5,6760.25,6762.5,3051,3943,-463,-463,-11.74232818
2025-10-07 19:30,6762.25,6762.5,6758.5,6759.5,1728,2096,-192,-192,-9.160305344
2025-10-07 20:00,6759.25,6762,6758.25,6761,2633,3077,119,119,3.867403315
2025-10-07 20:30,6761,6766.25,6760.25,6765.25,2254,2612,468,468,17.91730475
2025-10-07 21:00,6765,6769.75,6764.75,6769,2823,3260,132,132,4.049079755
2025-10-07 21:30,6768.75,6770,6767.5,6768.5,2119,2506,90,90,3.591380686
2025-10-07 22:00,6768.5,6772.25,6768.25,6772,2190,2628,366,366,13.92694064
2025-10-07 22:30,6772,6772.5,6768,6771.25,1678,1952,-206,-206,-10.55327869
2025-10-07 23:00,6771.25,6772.25,6769.5,6771.5,1221,1452,56,56,3.856749311
2025-10-07 23:30,6771.5,6772,6770.25,6771.5,924,1102,2,2,0.181488203
2025-10-08 0:00,6771.5,6772.25,6770.5,6771.5,1092,1282,34,34,2.652106084
2025-10-08 0:30,6771.5,6771.75,6769,6770.25,1046,1193,-65,-65,-5.448449288
2025-10-08 1:00,6770.5,6770.5,6765,6766.25,2132,2686,-356,-356,-13.25390916
2025-10-08 1:30,6766.5,6767,6764.5,6764.5,1412,1662,-122,-122,-7.34055355
2025-10-08 2:00,6764.75,6765.75,6761,6761.25,2569,3095,-185,-185,-5.977382876
2025-10-08 2:30,6761.25,6764.5,6759,6763.75,3061,3558,-34,-34,-0.95559303
2025-10-08 3:00,6763.75,6767.75,6762,6767.25,5733,6904,318,318,4.606025492
2025-10-08 3:30,6767.25,6772.75,6766.25,6771.5,4352,5298,430,430,8.116270291
2025-10-08 4:00,6771.25,6772.75,6770.5,6771.5,3523,4155,3,3,0.072202166
2025-10-08 4:30,6771.5,6774.5,6766.5,6770,4927,6722,-44,-44,-0.654567093
2025-10-08 5:00,6770.25,6772.75,6768.25,6769.75,3360,3939,141,141,3.579588728
2025-10-08 5:30,6769.5,6772.75,6769,6771,2906,3479,69,69,1.983328543
2025-10-08 6:00,6770.75,6771.75,6764.25,6770.5,3963,5039,-169,-169,-3.353840048
2025-10-08 6:30,6770.25,6775,6770.25,6774.5,2926,3756,566,566,15.06922258
2025-10-08 7:00,6774.5,6776.25,6767.5,6768,4916,6393,-187,-187,-2.9250743
2025-10-08 7:30,6768.25,6774.75,6767.5,6774,5007,6426,1156,1156,17.98941799
2025-10-08 8:00,6773.75,6774,6765.75,6769.75,6893,8849,9,9,0.101706408
2025-10-08 8:30,6769.75,6772.5,6766.5,6771.25,8051,10224,424,424,4.147104851
2025-10-08 9:00,6771.5,6776.5,6769.25,6773.25,12759,19278,1580,1580,8.195870941
2025-10-08 9:30,6773.25,6776.5,6764.5,6773.5,90115,118500,1744,1744,1.471729958
2025-10-08 10:00,6773.5,6790.75,6773.5,6790.25,77795,107399,1579,1579,1.470218531
2025-10-08 10:30,6790,6793,6784.5,6789,53596,73143,-1881,-1881,-2.571674665
2025-10-08 11:00,6789,6798.75,6788,6796.75,47082,66377,6263,6263,9.435497235
2025-10-08 11:30,6796.75,6801.25,6794.75,6799.5,32424,45528,804,804,1.765946231
2025-10-08 12:00,6799.5,6802.75,6797,6798.25,29134,40315,-1447,-1447,-3.589234776
2025-10-08 12:30,6798,6799.5,6793.75,6798.75,24927,36279,-1857,-1857,-5.11866369
2025-10-08 13:00,6798.5,6801.75,6795.75,6800.25,22485,31411,993,993,3.161312916
2025-10-08 13:30,6800.5,6801.25,6796.5,6797.75,20826,28654,-140,-140,-0.488587981
2025-10-08 14:00,6797.75,6802.75,6796.25,6799.25,32688,43984,788,788,1.791560567
2025-10-08 14:30,6799.25,6800,6792.5,6793.5,33120,46138,-1134,-1134,-2.45784386
2025-10-08 15:00,6793.25,6801.25,6792.25,6799.75,33106,46724,2960,2960,6.335074052
2025-10-08 15:30,6799.75,6803.25,6797.75,6802,72345,132250,5718,5718,4.32362949
2025-10-08 16:00,6801.75,6807.75,6800,6807,17657,37540,1340,1340,3.569525839
2025-10-08 16:30,6806.75,6807.5,6802.5,6803.25,5144,13481,-5393,-5393,-40.00445071
2025-10-08 18:00,6802.75,6807.75,6802,6807,2330,3061,196,196,6.40313623
2025-10-08 18:30,6807,6807.5,6805.25,6807,1128,1306,-76,-76,-5.819295559
2025-10-08 19:00,6807,6812.25,6805.75,6811.5,2781,3617,347,347,9.593585845
2025-10-08 19:30,6811.25,6811.75,6807.75,6809,1807,2186,38,38,1.738334858
2025-10-08 20:00,6808.75,6808.75,6804.75,6806.5,2726,3460,-30,-30,-0.867052023
2025-10-08 20:30,6806.75,6808,6805.25,6806,1599,1972,42,42,2.129817444
2025-10-08 21:00,6806,6807.25,6799,6803,4177,5218,-526,-526,-10.08049061
2025-10-08 21:30,6802.75,6802.75,6798,6799.25,3364,4001,-59,-59,-1.474631342
2025-10-08 22:00,6799,6799.25,6796.25,6798.75,2888,3898,-290,-290,-7.439712673
2025-10-08 22:30,6799,6800,6794.5,6795,2410,3146,-522,-522,-16.59249841
2025-10-08 23:00,6795,6800.5,6795,6796.25,3445,4570,164,164,3.588621444
2025-10-08 23:30,6796.5,6798.25,6795.5,6797.25,2702,3280,-194,-194,-5.914634146
2025-10-09 0:00,6797.5,6801,6797.25,6800.25,1457,1737,169,169,9.729418538
2025-10-09 0:30,6800,6802,6798.5,6801.75,1216,1465,253,253,17.26962457
2025-10-09 1:00,6801.5,6805.5,6800.5,6804.75,1701,2251,523,523,23.23411817
2025-10-09 1:30,6804.75,6806.5,6802.25,6804.75,1855,2099,67,67,3.191996189
2025-10-09 2:00,6805,6807.5,6802.75,6803.5,2043,2311,33,33,1.427953267
2025-10-09 2:30,6803.5,6806,6799.25,6801.5,3592,4340,-44,-44,-1.013824885
2025-10-09 3:00,6801.75,6804.25,6801,6801,5427,6462,460,460,7.118539152
2025-10-09 3:30,6801.25,6803.75,6799.25,6801.5,4074,4992,272,272,5.448717949
2025-10-09 4:00,6801.25,6802.75,6797.75,6800,4560,5567,45,45,0.80833483
2025-10-09 4:30,6800.25,6800.25,6795.75,6797.25,4629,5631,-143,-143,-2.539513408
2025-10-09 5:00,6797.5,6801,6795.5,6800.5,3343,4198,302,302,7.193901858
2025-10-09 5:30,6800.75,6803.75,6800.25,6800.5,3421,4431,427,427,9.636650869
2025-10-09 6:00,6800.5,6802.5,6797.75,6798,3040,3735,77,77,2.061579652
2025-10-09 6:30,6797.75,6800.75,6797,6799.5,2496,3090,268,268,8.673139159
2025-10-09 7:00,6799.5,6804.75,6799.5,6804.25,3905,5084,518,518,10.18882769
2025-10-09 7:30,6804.25,6805.75,6799.75,6799.75,4483,6117,-49,-49,-0.801046265
2025-10-09 8:00,6800,6803.5,6800,6803.25,5620,7244,704,704,9.718387631
2025-10-09 8:30,6803.25,6805.25,6801,6805,6480,8758,1136,1136,12.97099794
2025-10-09 9:00,6805,6806.25,6801.5,6805.25,11231,15716,326,326,2.074319165
2025-10-09 9:30,6805.5,6809.5,6785.25,6789,103149,139947,-2613,-2613,-1.867135416
2025-10-09 10:00,6788.75,6792,6780.5,6781.5,78100,105683,-633,-633,-0.598961044
2025-10-09 10:30,6781.75,6784.5,6768.5,6782.75,91977,127299,-1381,-1381,-1.084847485
2025-10-09 11:00,6782.75,6788,6776,6776.75,59059,76884,290,290,0.377191613
2025-10-09 11:30,6776.75,6784.25,6769,6782.25,59970,80438,622,622,0.773266367
2025-10-09 12:00,6782.5,6785.25,6774.5,6779,40993,54533,-707,-707,-1.296462692
2025-10-09 12:30,6778.75,6780.5,6765.5,6767,55587,78890,-2654,-2654,-3.364177969
2025-10-09 13:00,6767,6772.75,6762,6763.5,68574,91402,-2112,-2112,-2.310671539
2025-10-09 13:30,6763.25,6772.75,6760.75,6770.75,51175,69468,1500,1500,2.159267576
2025-10-09 14:00,6770.75,6772.25,6762.25,6767,43462,57589,-2297,-2297,-3.988608936
2025-10-09 14:30,6767,6769.75,6764,6767.75,31867,42789,-235,-235,-0.549206572
2025-10-09 15:00,6767.75,6776,6767,6774.75,47533,66340,94,94,0.141694302
2025-10-09 15:30,6774.5,6782,6773.75,6781.25,80555,145157,3161,3161,2.177642139
2025-10-09 16:00,6781.25,6782.5,6776,6777.25,18935,37634,-2706,-2706,-7.190306638
2025-10-09 16:30,6777.25,6779.75,6775.5,6779.75,3660,7361,1275,1275,17.32101617
2025-10-09 18:00,6779.5,6783.75,6779,6781.25,2250,2892,-134,-134,-4.633471646
2025-10-09 18:30,6781.5,6786.5,6781.5,6785.25,1935,2430,478,478,19.67078189
2025-10-09 19:00,6785.5,6786.5,6784,6786,1028,1214,82,82,6.754530478
2025-10-09 19:30,6785.75,6789.5,6784.25,6789.25,1818,2308,560,560,24.26343154
2025-10-09 20:00,6789.25,6791.75,6785.75,6787,3567,4283,-15,-15,-0.350221807
2025-10-09 20:30,6786.75,6791,6786,6790,2296,2735,295,295,10.78610603
2025-10-09 21:00,6790.25,6792.75,6789.25,6792.5,1981,2382,356,356,14.94542401
2025-10-09 21:30,6792.25,6792.75,6790,6792.5,2038,2581,-125,-125,-4.843084076
2025-10-09 22:00,6792.25,6792.25,6790.75,6791.75,1128,1285,-101,-101,-7.859922179
2025-10-09 22:30,6791.75,6792.75,6788.75,6789.25,1312,1537,-115,-115,-7.482108003
2025-10-09 23:00,6789.25,6790.25,6786.75,6787.25,1791,2098,-58,-58,-2.764537655
2025-10-09 23:30,6787.25,6788.5,6784.5,6785.75,1961,2564,-454,-454,-17.70670827
2025-10-10 0:00,6786,6787,6784.25,6786.25,1771,2134,-72,-72,-3.373945642
2025-10-10 0:30,6786.5,6786.75,6781.25,6782.75,1290,1468,-294,-294,-20.02724796
2025-10-10 1:00,6782.75,6786.25,6780.5,6785,1785,2094,174,174,8.309455587
2025-10-10 1:30,6785.25,6788.5,6785.25,6788.25,1179,1359,157,157,11.55261221
2025-10-10 2:00,6788.5,6792.75,6788,6789.5,3041,3661,77,77,2.103250478
2025-10-10 2:30,6789.5,6790.5,6779.25,6782,6644,7947,-837,-837,-10.53227633
2025-10-10 3:00,6782.25,6787.5,6781.25,6786,5783,7023,219,219,3.118325502
2025-10-10 3:30,6786.25,6787.75,6782.5,6786.25,3895,4602,-114,-114,-2.477183833
2025-10-10 4:00,6786.25,6789.5,6785,6787.25,4503,5013,-145,-145,-2.892479553
2025-10-10 4:30,6787,6790,6786.5,6788.25,2481,2777,-265,-265,-9.542671948
2025-10-10 5:00,6788.5,6788.75,6780.25,6782.5,8146,10015,-849,-849,-8.477284074
2025-10-10 5:30,6782.5,6783,6772.5,6773.75,6374,7743,-267,-267,-3.448275862
2025-10-10 6:00,6773.5,6781.25,6773.25,6779.5,4172,4784,296,296,6.18729097
2025-10-10 6:30,6779.25,6783,6776.5,6782.5,5005,6213,121,121,1.947529374
2025-10-10 7:00,6782.25,6785.75,6782,6785.25,4719,5509,181,181,3.285532765
2025-10-10 7:30,6785.25,6788.25,6783.5,6788,4492,5439,81,81,1.489244346
2025-10-10 8:00,6787.75,6790.5,6786.5,6787.5,6109,8170,260,260,3.182374541
2025-10-10 8:30,6787.75,6788.75,6781,6783.25,9377,11991,-91,-91,-0.75890251
2025-10-10 9:00,6783.25,6789.25,6783.25,6788,12509,16751,1539,1539,9.187511193
2025-10-10 9:30,6788,6806.5,6785,6797,115516,155569,53,53,0.034068484
2025-10-10 10:00,6796.75,6800.25,6784.25,6792,93775,117485,1445,1445,1.229944248
2025-10-10 10:30,6792.25,6797.5,6742.5,6757.75,103382,136830,-4970,-4970,-3.632244391
2025-10-10 11:00,6757.5,6757.75,6684,6689,269268,350764,-6672,-6672,-1.902133628
2025-10-10 11:30,6689.25,6705.5,6659,6682.75,229556,289065,-9489,-9489,-3.282652691
2025-10-10 12:00,6682.5,6691.5,6666.5,6680,124201,160303,375,375,0.233931991
2025-10-10 12:30,6680,6692.25,6653.25,6655.25,104513,135577,2037,2037,1.502467233
2025-10-10 13:00,6655.25,6663.5,6641.5,6662,105363,132322,2042,2042,1.543205212
2025-10-10 13:30,6661.75,6673.5,6651.25,6660,80889,101592,5970,5970,5.876446964
2025-10-10 14:00,6660,6665,6650.25,6654.75,62296,75819,1285,1285,1.694825835
2025-10-10 14:30,6654.75,6659.25,6631.5,6635.75,76818,93948,-912,-912,-0.970749776
2025-10-10 15:00,6635.75,6646.25,6618.5,6623.5,87658,114244,404,404,0.353629075
2025-10-10 15:30,6623.5,6632,6591.75,6595,208035,308416,1030,1030,0.333964515
2025-10-10 16:00,6595.25,6607,6589.5,6605.5,50507,84561,2307,2307,2.728208039
2025-10-10 16:30,6605.25,6605.75,6540.25,6552,37154,55473,-3761,-3761,-6.779874894
2025-10-12 18:00,6632,6675.25,6632,6655.5,29117,45612,-355,-355,-0.778303955
2025-10-12 18:30,6655.75,6661,6650.75,6654.75,8256,9754,-160,-160,-1.640352676
2025-10-12 19:00,6655,6664.5,6646.25,6663.75,11624,13834,184,184,1.330056383
2025-10-12 19:30,6664,6671,6658,6668.25,9582,11240,-396,-396,-3.523131673
2025-10-12 20:00,6668.25,6673,6661.75,6668.75,11848,14404,270,270,1.874479311
2025-10-12 20:30,6669,6679,6666,6677.75,8180,10080,1352,1352,13.41269841
2025-10-12 21:00,6677.75,6681.5,6673.5,6679.25,10922,13302,-54,-54,-0.405953992
2025-10-12 21:30,6679.5,6683.75,6676.5,6683,6164,7752,372,372,4.79876161
2025-10-12 22:00,6682.75,6684,6680.5,6683.25,5152,6414,114,114,1.777362021
2025-10-12 22:30,6683.25,6685,6676,6676.5,4305,5409,503,503,9.299315955
2025-10-12 23:00,6676.25,6683.75,6673.5,6679.75,4439,5295,37,37,0.698772427
2025-10-12 23:30,6679.75,6679.75,6668.25,6670.75,5330,6452,-476,-476,-7.377557347
2025-10-13 0:00,6671,6677.25,6669.75,6675.5,4415,5444,146,146,2.68185158
2025-10-13 0:30,6675.5,6680,6674.75,6679,2388,2910,294,294,10.10309278
2025-10-13 1:00,6679,6682.5,6675.75,6681.25,3191,3833,5,5,0.130446126
2025-10-13 1:30,6681.25,6683.5,6677.75,6683,3822,4757,5,5,0.105108262
2025-10-13 2:00,6683,6685,6672.25,6677.75,7274,9407,277,277,2.944615712
2025-10-13 2:30,6677.5,6687.5,6677.5,6687,8372,10601,857,857,8.084143005
2025-10-13 3:00,6687,6703.5,6681.75,6702.5,20549,27880,1158,1158,4.153515065
2025-10-13 3:30,6702.5,6706.25,6693.5,6696.5,13217,16894,204,204,1.2075293
2025-10-13 4:00,6696.25,6697.75,6684.5,6685,11068,13475,-307,-307,-2.278293135
2025-10-13 4:30,6685,6690.25,6681,6688.75,6985,8395,-169,-169,-2.013103038
2025-10-13 5:00,6688.5,6689.75,6683.5,6685,5492,6639,135,135,2.033438771
2025-10-13 5:30,6685,6685.5,6680.75,6681.75,5442,6638,404,404,6.086170533
2025-10-13 6:00,6681.5,6685.25,6676.75,6683.25,7301,9538,-1120,-1120,-11.74250367
2025-10-13 6:30,6683.25,6687.5,6675.25,6681.25,7479,9501,231,231,2.431323019
2025-10-13 7:00,6681.25,6686.25,6653.25,6664.5,36209,46582,1660,1660,3.563608261
2025-10-13 7:30,6664.5,6673.25,6657.25,6667.25,14002,18011,-325,-325,-1.804452834
2025-10-13 8:00,6667.25,6672.5,6659.75,6668.5,17882,22765,-17,-17,-0.074676038
2025-10-13 8:30,6668.25,6677,6667.25,6669.25,12999,16193,319,319,1.969987031
2025-10-13 9:00,6669.25,6681.25,6669,6670.25,34195,42249,263,263,0.622499941
2025-10-13 9:30,6670.25,6694.75,6661.75,6693.25,170092,203797,6401,6401,3.140870572
2025-10-13 10:00,6693.25,6697,6665.25,6672.75,135803,166324,656,656,0.394410909
2025-10-13 10:30,6673,6689.25,6663.5,6666.5,94215,113310,-252,-252,-0.222398729
2025-10-13 11:00,6666.5,6693.25,6661.75,6691.75,81566,100356,5230,5230,5.211447248
2025-10-13 11:30,6692,6696.75,6687,6694.25,53503,66101,617,617,0.933420069
2025-10-13 12:00,6694.5,6705.25,6691,6699.75,68177,89705,493,493,0.549579176
2025-10-13 12:30,6699.75,6708.75,6695,6707.5,44978,57714,3694,3694,6.400526735
2025-10-13 13:00,6707.5,6711.5,6693.75,6696,49486,64855,-1409,-1409,-2.17253874
2025-10-13 13:30,6696.25,6698.25,6688.25,6697.25,47529,61574,332,332,0.539188619
2025-10-13 14:00,6697,6705.5,6696.25,6704.25,32684,42016,1402,1402,3.336824067
2025-10-13 14:30,6704.25,6707.75,6683,6685.5,49188,64031,-295,-295,-0.460714341
2025-10-13 15:00,6685.75,6698.25,6681.5,6693,54690,71237,1629,1629,2.286733018
2025-10-13 15:30,6692.75,6700.75,6691.25,6694.5,84725,138749,2029,2029,1.462352882
2025-10-13 16:00,6694.5,6696,6690.25,6691.5,21189,40917,2653,2653,6.483857565
2025-10-13 16:30,6691.5,6691.75,6688.5,6689.75,4636,9236,2876,2876,31.13902122
2025-10-13 18:00,6691,6696.5,6689.75,6689.75,2534,3177,48,48,1.510859301
2025-10-13 18:30,6690,6696,6690,6695.75,1574,1982,194,194,9.788092836
2025-10-13 19:00,6695.75,6696,6690,6693,1771,2079,-25,-25,-1.202501203
2025-10-13 19:30,6693,6693.25,6688,6691.25,2182,2617,17,17,0.649598777
2025-10-13 20:00,6691.25,6709.5,6689.5,6709,7840,9216,1010,1010,10.95920139
2025-10-13 20:30,6709.25,6718.5,6706.5,6710.75,7828,9539,83,83,0.870112171
2025-10-13 21:00,6710.5,6710.5,6701.75,6708,7283,8646,-446,-446,-5.158454777
2025-10-13 21:30,6708,6712,6706.25,6710.75,3096,3595,239,239,6.648122392
2025-10-13 22:00,6710.5,6712.75,6706,6706.25,3475,4089,9,9,0.220102715
2025-10-13 22:30,6706.5,6707.25,6700,6701,3623,4355,81,81,1.859931114
2025-10-13 23:00,6701.25,6701.75,6691,6695,5039,6172,-538,-538,-8.716785483
2025-10-13 23:30,6695,6696,6691.5,6693,2920,3477,-3,-3,-0.086281277
2025-10-14 0:00,6693.25,6694.5,6665,6667.5,15055,18673,-2043,-2043,-10.94093076
2025-10-14 0:30,6667.5,6673,6660.75,6672,7655,9375,-163,-163,-1.738666667
2025-10-14 1:00,6672.25,6673.5,6667.25,6667.75,6190,7772,280,280,3.602676274
2025-10-14 1:30,6667.75,6668.75,6637.75,6651,14661,18156,-576,-576,-3.172504957
2025-10-14 2:00,6650.75,6658.75,6646.5,6652,10240,12285,-163,-163,-1.326821327
2025-10-14 2:30,6652,6655.75,6642,6645.75,8700,10415,-625,-625,-6.000960154
2025-10-14 3:00,6645.75,6652.25,6631,6648.5,14992,18355,-577,-577,-3.143557614
2025-10-14 3:30,6648.5,6651,6623.25,6636.25,24616,30077,-639,-639,-2.124546996
2025-10-14 4:00,6636.25,6642.5,6626.25,6641.75,12771,15539,585,585,3.764721025
2025-10-14 4:30,6642,6648.75,6635,6647.75,9364,11752,-692,-692,-5.888359428
2025-10-14 5:00,6647.75,6652.25,6642,6643,6061,7850,200,200,2.547770701
2025-10-14 5:30,6643,6645.75,6634.25,6635.25,5816,7315,-671,-671,-9.172932331
2025-10-14 6:00,6635.25,6636.25,6623,6623.25,11385,15038,-474,-474,-3.152014896
2025-10-14 6:30,6623,6624.25,6605.75,6618,23217,30630,-352,-352,-1.149200131
2025-10-14 7:00,6618.25,6637.5,6616,6632.25,17695,22842,678,678,2.968216443
2025-10-14 7:30,6632,6642.5,6630.25,6640,11750,15596,604,604,3.872787894
2025-10-14 8:00,6640,6640.5,6629.75,6637,15758,19910,-8,-8,-0.040180814
2025-10-14 8:30,6636.75,6637.5,6616,6631,26236,32492,-1020,-1020,-3.139234273
2025-10-14 9:00,6631,6638.75,6628,6633.75,25263,32130,12,12,0.037348273
2025-10-14 9:30,6634,6636.5,6593.25,6630.5,208144,252475,-2635,-2635,-1.04366769
2025-10-14 10:00,6630.25,6661.75,6627,6660.5,129708,156695,4083,4083,2.605698969
2025-10-14 10:30,6660.5,6666.25,6653,6660.25,95510,119949,1165,1165,0.971246113
2025-10-14 11:00,6660.25,6674.25,6657.75,6659.5,77613,95052,188,188,0.197786475
2025-10-14 11:30,6659.75,6694.25,6659.25,6687.5,98578,123399,2391,2391,1.937616999
2025-10-14 12:00,6687.5,6703.25,6677.75,6700,80030,97676,874,874,0.894795037
2025-10-14 12:30,6700,6720.25,6699.25,6707.5,81674,111549,3551,3551,3.1833544
2025-10-14 13:00,6707.5,6720,6700,6717.5,61430,78803,1889,1889,2.397116861
2025-10-14 13:30,6717.5,6722.5,6708,6715.25,59389,78492,1122,1122,1.429445039
2025-10-14 14:00,6715.5,6717.75,6709.75,6715,51926,65326,582,582,0.890916327
2025-10-14 14:30,6715,6717.5,6708.25,6713,51143,65797,605,605,0.91949481
2025-10-14 15:00,6713,6717.5,6710.25,6711.5,46060,62234,2380,2380,3.824276119
2025-10-14 15:30,6711.5,6711.75,6666,6686,220018,325641,-4545,-4545,-1.395708771
2025-10-14 16:00,6685.75,6693.75,6672.25,6676.75,30886,51063,-455,-455,-0.891056146
2025-10-14 16:30,6676.75,6686.5,6676.25,6685,5280,7651,-57,-57,-0.745000654
2025-10-14 18:00,6684.25,6698.25,6684.25,6689.5,6693,8684,78,78,0.898203593
2025-10-14 18:30,6689.75,6691,6686.25,6690.75,1474,1607,7,7,0.435594275
2025-10-14 19:00,6690.5,6699,6688.75,6693.25,2778,3250,166,166,5.107692308
2025-10-14 19:30,6693.25,6695.25,6689,6689,2086,2343,-3,-3,-0.128040973
2025-10-14 20:00,6689,6691.75,6683.5,6689.25,4375,4793,139,139,2.900062591
2025-10-14 20:30,6689.25,6695.75,6686,6695.25,2683,2970,6,6,0.202020202
2025-10-14 21:00,6695.25,6698.25,6687.25,6696.75,3187,3512,-70,-70,-1.993166287
2025-10-14 21:30,6696.5,6697.5,6693,6694.25,2284,2494,-120,-120,-4.811547715
2025-10-14 22:00,6694.5,6705.5,6694.25,6703.5,3766,4463,661,661,14.81066547
2025-10-14 22:30,6703.25,6704.25,6695.5,6697,2317,2748,-250,-250,-9.097525473
2025-10-14 23:00,6696.75,6700.75,6691.75,6700.5,2590,3094,70,70,2.262443439
2025-10-14 23:30,6700.75,6701,6694.25,6697,2025,2317,-53,-53,-2.287440656
2025-10-15 0:00,6697.25,6704,6696,6702.5,2005,2386,328,328,13.74685666
2025-10-15 0:30,6702.75,6706,6702.25,6705,1904,2236,108,108,4.830053667
2025-10-15 1:00,6705.25,6715.75,6705.25,6712.25,6242,7600,418,418,5.5
2025-10-15 1:30,6712,6712.75,6707.75,6710.25,2325,2652,-74,-74,-2.790346908
2025-10-15 2:00,6710.25,6712.25,6706.5,6711.5,3156,3818,48,48,1.257202724
2025-10-15 2:30,6711.5,6715.5,6709.75,6715.25,4707,6550,168,168,2.564885496
2025-10-15 3:00,6714.75,6720,6712,6712.25,6763,8671,123,123,1.418521508
2025-10-15 3:30,6712.25,6716.25,6709,6715,4350,5727,335,335,5.849484896
2025-10-15 4:00,6714.75,6721.25,6714.25,6718.5,6498,8402,282,282,3.356343728
2025-10-15 4:30,6718.5,6719.5,6714,6717.25,4325,5612,-330,-330,-5.880256593
2025-10-15 5:00,6717.5,6731.25,6716.75,6722.25,9056,11871,1187,1187,9.999157611
2025-10-15 5:30,6722.25,6729.25,6721,6728.5,4468,5624,390,390,6.934566145
2025-10-15 6:00,6728.5,6728.75,6723.75,6726.5,3094,4092,30,30,0.73313783
2025-10-15 6:30,6726.75,6731.25,6723.5,6728.75,4541,5828,398,398,6.829100892
2025-10-15 7:00,6728.5,6730.5,6725,6727,6044,8229,-459,-459,-5.577834488
2025-10-15 7:30,6726.75,6730.75,6724.25,6729,6452,8566,-152,-152,-1.774457156
2025-10-15 8:00,6729.25,6741,6728,6735.75,14724,20346,236,236,1.159933156
2025-10-15 8:30,6734.75,6739.5,6731.5,6738.5,20497,26584,-200,-200,-0.75233223
2025-10-15 9:00,6738.75,6738.75,6730.75,6732,15855,20200,-292,-292,-1.445544554
2025-10-15 9:30,6732,6750,6724.25,6747,146259,188552,7070,7070,3.74962875
2025-10-15 10:00,6747,6766.75,6746.75,6760.25,99944,130437,707,707,0.542024119
2025-10-15 10:30,6760.25,6763.25,6750.25,6754.25,69589,85474,-3580,-3580,-4.188408171
2025-10-15 11:00,6754.25,6755.75,6740,6740.75,81622,105989,-1695,-1695,-1.599222561
2025-10-15 11:30,6741,6742.25,6702,6715.5,160452,208529,-497,-497,-0.238336155
2025-10-15 12:00,6715.25,6727.5,6712,6719,92822,113711,437,437,0.384307587
2025-10-15 12:30,6718.75,6720.75,6702,6703.75,70218,85472,478,478,0.559247473
2025-10-15 13:00,6703.75,6704.25,6651.5,6671.25,165421,202640,996,996,0.491512041
2025-10-15 13:30,6671.25,6708,6669.25,6706,90708,111300,3950,3950,3.548966757
2025-10-15 14:00,6706,6711.75,6697.25,6706.25,63845,77877,1351,1351,1.734786908
2025-10-15 14:30,6706.25,6721.5,6704.75,6720.5,56027,71739,3423,3423,4.771463221
2025-10-15 15:00,6720.5,6721.5,6709,6717,51717,67060,-968,-968,-1.443483448
2025-10-15 15:30,6716.75,6718,6695.75,6715,140485,220068,1508,1508,0.685242743
2025-10-15 16:00,6715.25,6724.5,6711.75,6713.25,34801,56867,-2389,-2389,-4.201030475
2025-10-15 16:30,6713.25,6716.5,6709.25,6713.5,6722,9634,-278,-278,-2.885613452
2025-10-15 18:00,6715.25,6726.5,6714,6722,4997,6351,406,406,6.392694064
2025-10-15 18:30,6721.75,6723.5,6715.5,6722.5,2296,2780,-20,-20,-0.71942446
2025-10-15 19:00,6722.5,6722.5,6712.25,6713.75,2507,3022,-384,-384,-12.70681668
2025-10-15 19:30,6713.75,6716.5,6710.25,6715,2551,2830,20,20,0.706713781
2025-10-15 20:00,6714.75,6716.75,6708.5,6710.5,4331,4648,102,102,2.194492255
2025-10-15 20:30,6710.25,6712,6702.5,6710,5007,5551,479,479,8.629075842
2025-10-15 21:00,6710,6716,6708.5,6713.5,3249,3480,300,300,8.620689655
2025-10-15 21:30,6713.25,6715.75,6710.25,6713.25,2295,2450,-42,-42,-1.714285714
2025-10-15 22:00,6713.25,6716,6708.5,6709,2532,2788,-50,-50,-1.793400287
2025-10-15 22:30,6709,6715,6705.75,6713.5,2919,3172,162,162,5.107187894
2025-10-15 23:00,6713.5,6716,6708.25,6711,2614,2979,-71,-71,-2.383350117
2025-10-15 23:30,6711.25,6711.75,6708.25,6709.75,1402,1500,32,32,2.133333333
2025-10-16 0:00,6709.75,6714,6708.75,6712.25,1634,1813,75,75,4.136789851
2025-10-16 0:30,6712,6714.75,6709.25,6712.5,1414,1612,-96,-96,-5.955334988
2025-10-16 1:00,6712.75,6714.75,6710.75,6713.75,1409,1613,89,89,5.51766894
2025-10-16 1:30,6713.75,6720,6711.75,6716,4709,5516,-110,-110,-1.994198695
2025-10-16 2:00,6716,6724.75,6716,6724.25,4219,5115,255,255,4.985337243
2025-10-16 2:30,6724.25,6730.25,6723.75,6729.5,3936,5039,679,679,13.47489581
2025-10-16 3:00,6729.5,6733.5,6722.75,6723.5,5843,7107,-63,-63,-0.886449979
2025-10-16 3:30,6723.75,6736,6718.25,6732.25,11988,14957,849,849,5.67627198
2025-10-16 4:00,6732,6737.5,6726.75,6727.5,6458,7905,459,459,5.806451613
2025-10-16 4:30,6727.5,6731.5,6726.25,6729.25,3166,4127,245,245,5.936515629
2025-10-16 5:00,6729.25,6734,6728.5,6733.5,3625,4568,774,774,16.94395797
2025-10-16 5:30,6733.5,6737,6728,6736.25,4767,6002,326,326,5.431522826
2025-10-16 6:00,6736.5,6742.25,6735.75,6741.75,5472,6726,736,736,10.94261076
